protocolo,empreendimento,latitude,longitude,lat_casa_forca,lon_casa_forca,autor,data,obs
155765054,PCH VILA GALUPO,-26.060667,-52.924417,-26.052201,-52.91483,Conferência geoespacial (Claude),2026-06-27,"Barragem: Validado | Casa de força: Pendente de validação | Grau: Médio | Fase: Em operação — PCH Vila Galupo: mesma coord do #1483; reservatório visível (em operação, ANEEL). Casa de força a pinar."
157894234,PCH VILA GALUPO,-26.060667,-52.924417,-26.052201,-52.91483,Conferência geoespacial (Claude),2026-06-27,"Barragem: Validado | Casa de força: Pendente de validação | Grau: Médio | Fase: Em operação — PCH Vila Galupo: reservatório visível no marcador (em operação, ANEEL); barragem na extremidade. Casa de força a pinar."
186147545,PCH VILA GALUPO,-26.060667,-52.924417,-26.052201,-52.91483,Conferência geoespacial (Claude),2026-06-27,"Barragem: Validado | Casa de força: Pendente de validação | Grau: Médio | Fase: Em operação — PCH Vila Galupo: reservatório visível no marcador (em operação, ANEEL); barragem na extremidade. Casa de força a pinar."
49401728,PCH VITORINO,-25.997081,-52.785434,,-52.785433,Conferência geoespacial (Claude),2026-06-27,"Barragem: Validado | Casa de força: Pendente de validação | Grau: Médio | Fase: Em operação — PCH Vitorino: mesma coord do #1379 (Rio Vitorino) — barramento no marcador (em operação, ANEEL)."
94910684,UHE BAIXO IGUAÇU,-25.50334,-53.671675,,-53.671675,Conferência geoespacial (Claude),2026-06-27,"Barragem: Validado | Casa de força: Pendente de validação | Grau: Médio | Fase: Em operação — Marcador sobre o Rio Iguaçu em estreitamento com estrutura transversal (eixo de Baixo Iguaçu), reach de Capitão Leônidas Marques confirmado. Casa de força junto à barragem — a pinar."
99304839,UHE BAIXO IGUAÇU,-25.50334,-53.671675,,-53.671675,Conferência geoespacial (Claude),2026-06-27,"Barragem: Validado | Casa de força: Pendente de validação | Grau: Médio | Fase: Em operação — Marcador sobre o Rio Iguaçu em estreitamento com estrutura transversal (eixo de Baixo Iguaçu), reach de Capitão Leônidas Marques confirmado. Casa de força junto à barragem — a pinar."
77034820,UHE BAIXO IGUAÇU,-25.50334,-53.671675,,-53.671675,Conferência geoespacial (Claude),2026-06-27,"Barragem: Validado | Casa de força: Pendente de validação | Grau: Médio | Fase: Em operação — Marcador sobre o Rio Iguaçu em estreitamento com estrutura transversal (eixo de Baixo Iguaçu), reach de Capitão Leônidas Marques confirmado. Casa de força junto à barragem — a pinar."
135078433,UHE BAIXO IGUAÇU,-25.50334,-53.671675,,-53.671675,Conferência geoespacial (Claude),2026-06-27,"Barragem: Validado | Casa de força: Pendente de validação | Grau: Médio | Fase: Em operação — Marcador sobre o Rio Iguaçu em estreitamento com estrutura transversal (eixo de Baixo Iguaçu), reach de Capitão Leônidas Marques confirmado. Casa de força junto à barragem — a pinar."
145864526,UHE BAIXO IGUAÇU,-25.50334,-53.671675,,-53.671675,Conferência geoespacial (Claude),2026-06-27,"Barragem: Validado | Casa de força: Pendente de validação | Grau: Médio | Fase: Em operação — Marcador sobre o Rio Iguaçu em estreitamento com estrutura transversal (eixo de Baixo Iguaçu), reach de Capitão Leônidas Marques confirmado. Casa de força junto à barragem — a pinar."
153453276,UHE BAIXO IGUAÇU,-25.50334,-53.671675,,,Conferência geoespacial (Claude),2026-06-27,"Barragem: Validado | Casa de força: Pendente de validação | Grau: Médio | Fase: Em operação — Marcador sobre o Rio Iguaçu em estreitamento com estrutura transversal (eixo de Baixo Iguaçu), reach de Capitão Leônidas Marques confirmado. Casa de força junto à barragem — a pinar."
153553742,UHE BAIXO IGUAÇU,-25.50334,-53.671675,,-53.671675,Conferência geoespacial (Claude),2026-06-27,"Barragem: Validado | Casa de força: Pendente de validação | Grau: Médio | Fase: Em operação — Marcador sobre o Rio Iguaçu em estreitamento com estrutura transversal (eixo de Baixo Iguaçu), reach de Capitão Leônidas Marques confirmado. Casa de força junto à barragem — a pinar."
195516693,UHE BAIXO IGUAÇU,-25.50334,-53.671675,,,Conferência geoespacial (Claude),2026-06-27,"Barragem: Validado | Casa de força: Pendente de validação | Grau: Médio | Fase: Em operação — Marcador sobre o Rio Iguaçu em estreitamento com estrutura transversal (eixo de Baixo Iguaçu), reach de Capitão Leônidas Marques confirmado. Casa de força junto à barragem — a pinar."
3,UHE CANOAS I,-22.941299,-50.517347,,-50.517347,Conferência geoespacial (Claude),2026-06-27,Barragem: Validado | Casa de força: Pendente de validação | Grau: Alto | Fase: Em operação — UHE Canoas I: barragem (eixo cruzando o Paranapanema + reservatório a montante). Em operação. SIGA não casou (limite PR/SP).
4,UHE CANOAS II,-22.937989,-50.250519,,-50.250519,Conferência geoespacial (Claude),2026-06-27,Barragem: Validado | Casa de força: Pendente de validação | Grau: Alto | Fase: Em operação — UHE Canoas II: barragem + casa de força + subestação (Paranapanema). Em operação. SIGA não casou (limite PR/SP).
1,UHE CAPIVARA,-22.654686,-51.357087,,-51.357087,Conferência geoespacial (Claude),2026-06-27,Barragem: Validado | Casa de força: Pendente de validação | Grau: Alto | Fase: Em operação — UHE Capivara (Eng. Sérgio Motta): grande barragem confirmada (eixo + casa de força + vertedouro no Rio Paranapanema). UHE de grande porte em operação. SIGA não casou (limite PR/SP).
2,UHE CHAVANTES,-23.127956,-49.732959,,-49.732959,Conferência geoespacial (Claude),2026-06-27,Barragem: Validado | Casa de força: Pendente de validação | Grau: Alto | Fase: Em operação — UHE Chavantes: barragem no Rio Paranapanema + reservatório + casa de força. Em operação. SIGA não casou (limite PR/SP).
25.258.195-2,UHE FUNDÃO,-25.704317,-52.00173,-25.720943,-52.038423,Conferência geoespacial (Claude),2026-06-27,"Barragem: Validado | Casa de força: Validado | Grau: Alto | Fase: Em operação — Dois pontos confirmados. Barragem no Rio Jordão; casa de força (prédio de telhado azul, canal de fuga visível) na margem do reservatório, ~3,8 km a jusante."
49477546,UHE FUNDÃO,-25.704317,-52.00173,-25.720943,-52.038423,Conferência geoespacial (Claude),2026-06-27,"Barragem: Validado | Casa de força: Validado | Grau: Alto | Fase: Em operação — Mesmo local do protocolo #1520 (UHE Fundão). Casa de força de telhado azul confirmada a ~3,8 km da barragem."
87077985,UHE FUNDÃO,-25.704317,-52.00173,-25.720943,-52.038423,Conferência geoespacial (Claude),2026-06-27,"Barragem: Validado | Casa de força: Validado | Grau: Alto | Fase: Em operação — Mesmo local do protocolo #1520 (UHE Fundão). Casa de força de telhado azul confirmada a ~3,8 km da barragem."
77263802,UHE FUNDÃO,-25.704317,-52.00173,-25.720943,-52.038423,Conferência geoespacial (Claude),2026-06-27,"Barragem: Validado | Casa de força: Validado | Grau: Alto | Fase: Em operação — Mesmo local do protocolo #1520 (UHE Fundão). Casa de força de telhado azul confirmada a ~3,8 km da barragem."
132913897,UHE FUNDÃO,-25.704317,-52.00173,-25.720943,-52.038423,Conferência geoespacial (Claude),2026-06-27,"Barragem: Validado | Casa de força: Validado | Grau: Alto | Fase: Em operação — Mesmo local do protocolo #1520 (UHE Fundão). Casa de força de telhado azul confirmada a ~3,8 km da barragem."
152152680,UHE FUNDÃO,-25.704317,-52.00173,-25.720943,-52.038423,Conferência geoespacial (Claude),2026-06-27,"Barragem: Validado | Casa de força: Validado | Grau: Alto | Fase: Em operação — Mesmo local do protocolo #1520 (UHE Fundão). Casa de força de telhado azul confirmada a ~3,8 km da barragem."
225260222,UHE FUNDÃO,-25.704317,-52.00173,-25.720943,-52.038423,Conferência geoespacial (Claude),2026-06-27,"Barragem: Validado | Casa de força: Validado | Grau: Alto | Fase: Em operação — Mesmo local do protocolo #1520 (UHE Fundão). Casa de força de telhado azul confirmada a ~3,8 km da barragem."
40187731,UHE GOVERNADOR BENTO MUNHOZ DA ROCHA NETO (FOZ DO AREIA),-26.009767,-51.665963,,-51.665968,Conferência geoespacial (Claude),2026-06-27,"Barragem: Validado | Casa de força: Pendente de validação | Grau: Médio | Fase: Em operação — Etiqueta GEP 'Usina Gov. Bento Munhoz da Rocha Netto' (Foz do Areia) confirma; marcador no eixo da barragem no Rio Iguaçu. Casa de força ao pé da barragem (canyon profundo, em sombra) — a pinar em passo dedicado."
79498238,UHE GOVERNADOR BENTO MUNHOZ DA ROCHA NETO (FOZ DO AREIA),-26.009767,-51.665963,,,Conferência geoespacial (Claude),2026-06-27,"Barragem: Validado | Casa de força: Pendente de validação | Grau: Médio | Fase: Em operação — Etiqueta GEP 'Usina Gov. Bento Munhoz da Rocha Netto' (Foz do Areia) confirma; marcador no eixo da barragem no Rio Iguaçu. Casa de força ao pé da barragem (canyon profundo, em sombra) — a pinar em passo dedicado."
194811179,UHE GOVERNADOR BENTO MUNHOZ DA ROCHA NETO (FOZ DO AREIA),-26.009767,-51.665963,?,?,Conferência geoespacial (Claude),2026-06-27,"Barragem: Validado | Casa de força: Pendente de validação | Grau: Médio | Fase: Em operação — Etiqueta GEP 'Usina Gov. Bento Munhoz da Rocha Netto' (Foz do Areia) confirma; marcador no eixo da barragem no Rio Iguaçu. Casa de força ao pé da barragem (canyon profundo, em sombra) — a pinar em passo dedicado."
218659918,UHE GOVERNADOR BENTO MUNHOZ DA ROCHA NETO (FOZ DO AREIA),-26.009767,-51.665963,,,Conferência geoespacial (Claude),2026-06-27,"Barragem: Validado | Casa de força: Pendente de validação | Grau: Médio | Fase: Em operação — Etiqueta GEP 'Usina Gov. Bento Munhoz da Rocha Netto' (Foz do Areia) confirma; marcador no eixo da barragem no Rio Iguaçu. Casa de força ao pé da barragem (canyon profundo, em sombra) — a pinar em passo dedicado."
249525030,UHE GOVERNADOR BENTO MUNHOZ DA ROCHA NETO (FOZ DO AREIA),-26.009767,-51.665963,,,Conferência geoespacial (Claude),2026-06-27,"Barragem: Validado | Casa de força: Pendente de validação | Grau: Médio | Fase: Em operação — Etiqueta GEP 'Usina Gov. Bento Munhoz da Rocha Netto' (Foz do Areia) confirma; marcador no eixo da barragem no Rio Iguaçu. Casa de força ao pé da barragem (canyon profundo, em sombra) — a pinar em passo dedicado."
48269915,UHE GOVERNADOR JAYME CANET JUNIOR (MAUÁ),-24.062116,-50.707157,,-50.707152,Conferência geoespacial (Claude),2026-06-27,Barragem: Validado | Casa de força: Pendente de validação | Grau: Alto | Fase: Em operação — UHE Mauá (Gov. Jayme Canet Jr.): coord ANEEL/SIGA cai EXATAMENTE sobre a barragem (etiqueta GEP 'Barragem da UHE de Mauá'); Rio Tibagi; reservatório. Casa de força integrada à barragem — a pinar. Origem coord: ANEEL SIGA.
96040261,UHE GOVERNADOR JAYME CANET JUNIOR (MAUÁ),-24.062116,-50.707157,,-50.707152,Conferência geoespacial (Claude),2026-06-27,Barragem: Validado | Casa de força: Pendente de validação | Grau: Alto | Fase: Em operação — UHE Mauá (Gov. Jayme Canet Jr.): coord ANEEL/SIGA cai EXATAMENTE sobre a barragem (etiqueta GEP 'Barragem da UHE de Mauá'); Rio Tibagi; reservatório. Casa de força integrada à barragem — a pinar. Origem coord: ANEEL SIGA.
78408723,UHE GOVERNADOR JAYME CANET JUNIOR (MAUÁ),-24.062116,-50.707157,,-50.707152,Conferência geoespacial (Claude),2026-06-27,Barragem: Validado | Casa de força: Pendente de validação | Grau: Alto | Fase: Em operação — UHE Mauá (Gov. Jayme Canet Jr.): coord ANEEL/SIGA cai EXATAMENTE sobre a barragem (etiqueta GEP 'Barragem da UHE de Mauá'); Rio Tibagi; reservatório. Casa de força integrada à barragem — a pinar. Origem coord: ANEEL SIGA.
79488216,UHE GOVERNADOR JAYME CANET JUNIOR (MAUÁ),-24.062116,-50.707157,,-50.707152,Conferência geoespacial (Claude),2026-06-27,Barragem: Validado | Casa de força: Pendente de validação | Grau: Alto | Fase: Em operação — UHE Mauá (Gov. Jayme Canet Jr.): coord ANEEL/SIGA cai EXATAMENTE sobre a barragem (etiqueta GEP 'Barragem da UHE de Mauá'); Rio Tibagi; reservatório. Casa de força integrada à barragem — a pinar. Origem coord: ANEEL SIGA.
79964204,UHE GOVERNADOR JAYME CANET JUNIOR (MAUÁ),-24.062116,-50.707157,,,Conferência geoespacial (Claude),2026-06-27,Barragem: Validado | Casa de força: Pendente de validação | Grau: Alto | Fase: Em operação — UHE Mauá (Gov. Jayme Canet Jr.): coord ANEEL/SIGA cai EXATAMENTE sobre a barragem (etiqueta GEP 'Barragem da UHE de Mauá'); Rio Tibagi; reservatório. Casa de força integrada à barragem — a pinar. Origem coord: ANEEL SIGA.
132365440,UHE GOVERNADOR JAYME CANET JUNIOR (MAUÁ),-24.062116,-50.707157,,-50.707152,Conferência geoespacial (Claude),2026-06-27,Barragem: Validado | Casa de força: Pendente de validação | Grau: Alto | Fase: Em operação — UHE Mauá (Gov. Jayme Canet Jr.): coord ANEEL/SIGA cai EXATAMENTE sobre a barragem (etiqueta GEP 'Barragem da UHE de Mauá'); Rio Tibagi; reservatório. Casa de força integrada à barragem — a pinar. Origem coord: ANEEL SIGA.
157434004,UHE GOVERNADOR JAYME CANET JUNIOR (MAUÁ),-24.062116,-50.707157,,-50.707152,Conferência geoespacial (Claude),2026-06-27,Barragem: Validado | Casa de força: Pendente de validação | Grau: Alto | Fase: Em operação — UHE Mauá (Gov. Jayme Canet Jr.): coord ANEEL/SIGA cai EXATAMENTE sobre a barragem (etiqueta GEP 'Barragem da UHE de Mauá'); Rio Tibagi; reservatório. Casa de força integrada à barragem — a pinar. Origem coord: ANEEL SIGA.
38725262,UHE GOVERNADOR NEY AMINTHAS DE BARROS BRAGA (SEGREDO),-25.794034,-52.112106,,-52.11231,Conferência geoespacial (Claude),2026-06-27,Barragem: Validado | Casa de força: Pendente de validação | Grau: Médio | Fase: Em operação — Etiqueta GEP 'Mirante UH Salto Segredo' confirma; marcador no colo do reservatório do Rio Iguaçu junto ao eixo. Casa de força ao pé da barragem — a pinar.
79498211,UHE GOVERNADOR NEY AMINTHAS DE BARROS BRAGA (SEGREDO),-25.794034,-52.112106,,-52.11231,Conferência geoespacial (Claude),2026-06-27,Barragem: Validado | Casa de força: Pendente de validação | Grau: Médio | Fase: Em operação — Etiqueta GEP 'Mirante UH Salto Segredo' confirma; marcador no colo do reservatório do Rio Iguaçu junto ao eixo. Casa de força ao pé da barragem — a pinar.
159045480,UHE GOVERNADOR NEY AMINTHAS DE BARROS BRAGA (SEGREDO),-25.794034,-52.112106,,,Conferência geoespacial (Claude),2026-06-27,Barragem: Validado | Casa de força: Pendente de validação | Grau: Médio | Fase: Em operação — Etiqueta GEP 'Mirante UH Salto Segredo' confirma; marcador no colo do reservatório do Rio Iguaçu junto ao eixo. Casa de força ao pé da barragem — a pinar.
229540955,UHE GOVERNADOR NEY AMINTHAS DE BARROS BRAGA (SEGREDO),-25.794034,-52.112106,,,Conferência geoespacial (Claude),2026-06-27,Barragem: Validado | Casa de força: Pendente de validação | Grau: Médio | Fase: Em operação — Etiqueta GEP 'Mirante UH Salto Segredo' confirma; marcador no colo do reservatório do Rio Iguaçu junto ao eixo. Casa de força ao pé da barragem — a pinar.
241305023,UHE GOVERNADOR NEY AMINTHAS DE BARROS BRAGA (SEGREDO),-25.794034,-52.112106,,,Conferência geoespacial (Claude),2026-06-27,Barragem: Validado | Casa de força: Pendente de validação | Grau: Médio | Fase: Em operação — Etiqueta GEP 'Mirante UH Salto Segredo' confirma; marcador no colo do reservatório do Rio Iguaçu junto ao eixo. Casa de força ao pé da barragem — a pinar.
40187723,UHE GOVERNADOR PEDRO VIRIATO PARIGOT DE SOUZA (CAPIVARI/CACHOEIRA),-25.138507,-48.874474,,-48.874474,Conferência geoespacial (Claude),2026-06-27,"Barragem: Validado | Casa de força: Pendente de validação | Grau: Médio | Fase: Em operação — Reservatório de Capivari confirmado no marcador (UHE Parigot de Souza). Casa de força é SUBTERRÂNEA, a ~14 km (vertente de Antonina) — não fica neste ponto; a localizar separadamente."
53303501,UHE GOVERNADOR PEDRO VIRIATO PARIGOT DE SOUZA (CAPIVARI/CACHOEIRA),-25.138507,-48.874474,,-48.874474,Conferência geoespacial (Claude),2026-06-27,"Barragem: Validado | Casa de força: Pendente de validação | Grau: Médio | Fase: Em operação — Reservatório de Capivari confirmado no marcador (UHE Parigot de Souza). Casa de força é SUBTERRÂNEA, a ~14 km (vertente de Antonina) — não fica neste ponto; a localizar separadamente."
88346890,UHE GOVERNADOR PEDRO VIRIATO PARIGOT DE SOUZA (CAPIVARI/CACHOEIRA),-25.138507,-48.874474,,,Conferência geoespacial (Claude),2026-06-27,"Barragem: Validado | Casa de força: Pendente de validação | Grau: Médio | Fase: Em operação — Reservatório de Capivari confirmado no marcador (UHE Parigot de Souza). Casa de força é SUBTERRÂNEA, a ~14 km (vertente de Antonina) — não fica neste ponto; a localizar separadamente."
72690907,UHE GOVERNADOR PEDRO VIRIATO PARIGOT DE SOUZA (CAPIVARI/CACHOEIRA),-25.138507,-48.874474,,,Conferência geoespacial (Claude),2026-06-27,"Barragem: Validado | Casa de força: Pendente de validação | Grau: Médio | Fase: Em operação — Reservatório de Capivari confirmado no marcador (UHE Parigot de Souza). Casa de força é SUBTERRÂNEA, a ~14 km (vertente de Antonina) — não fica neste ponto; a localizar separadamente."
119971047,UHE GOVERNADOR PEDRO VIRIATO PARIGOT DE SOUZA (CAPIVARI/CACHOEIRA),-25.138507,-48.874474,,,Conferência geoespacial (Claude),2026-06-27,"Barragem: Validado | Casa de força: Pendente de validação | Grau: Médio | Fase: Em operação — Reservatório de Capivari confirmado no marcador (UHE Parigot de Souza). Casa de força é SUBTERRÂNEA, a ~14 km (vertente de Antonina) — não fica neste ponto; a localizar separadamente."
226994920,UHE GOVERNADOR PEDRO VIRIATO PARIGOT DE SOUZA (CAPIVARI/CACHOEIRA),-25.138507,-48.874474,,,Conferência geoespacial (Claude),2026-06-27,"Barragem: Validado | Casa de força: Pendente de validação | Grau: Médio | Fase: Em operação — Reservatório de Capivari confirmado no marcador (UHE Parigot de Souza). Casa de força é SUBTERRÂNEA, a ~14 km (vertente de Antonina) — não fica neste ponto; a localizar separadamente."
18988429,UHE OURINHOS,-23.068441,-49.838066,,-49.838066,Conferência geoespacial (Claude),2026-06-27,Barragem: Validado | Casa de força: Pendente de validação | Grau: Alto | Fase: Em operação — UHE Ourinhos: barragem + casa de força confirmados (Paranapanema). Em operação. SIGA não casou (limite PR/SP).
7,UHE ROSANA,-22.599999,-52.869444,,-52.869444,Conferência geoespacial (Claude),2026-06-27,"Barragem: Validado | Casa de força: Pendente de validação | Grau: Alto | Fase: Em operação — UHE Rosana: barragem + casa de força + linha de transmissão (Paranapanema, perto da foz no Paraná). Em operação. SIGA não casou (limite PR/SP)."
6,UHE SALTO GRANDE (PARANAPANEMA),-22.904398,-49.998332,,-49.998332,Conferência geoespacial (Claude),2026-06-27,Barragem: Validado | Casa de força: Pendente de validação | Grau: Alto | Fase: Em operação — UHE Salto Grande (Lucas Nogueira Garcez): barragem + vertedouro (água branca) + casa de força (Paranapanema). Em operação. SIGA não casou (limite PR/SP).
57986107,UHE SALTO SANTIAGO,-25.609362,-52.618404,,,Conferência geoespacial (Claude),2026-06-27,Barragem: Validado | Casa de força: Pendente de validação | Grau: Alto | Fase: Em operação — Etiqueta GEP 'Mirante do Vertedouro Usina Salto Santiago' confirma; vertedouros claramente visíveis no Rio Iguaçu. Casa de força integrada à barragem — a pinar.
79496677,UHE SALTO SANTIAGO,-25.609362,-52.618404,,-52.614526,Conferência geoespacial (Claude),2026-06-27,Barragem: Validado | Casa de força: Pendente de validação | Grau: Alto | Fase: Em operação — Etiqueta GEP 'Mirante do Vertedouro Usina Salto Santiago' confirma; vertedouros claramente visíveis no Rio Iguaçu. Casa de força integrada à barragem — a pinar.
21.939.642-2,UHE SALTO SANTIAGO,-25.609362,-52.618404,,,Conferência geoespacial (Claude),2026-06-27,Barragem: Validado | Casa de força: Pendente de validação | Grau: Alto | Fase: Em operação — Etiqueta GEP 'Mirante do Vertedouro Usina Salto Santiago' confirma; vertedouros claramente visíveis no Rio Iguaçu. Casa de força integrada à barragem — a pinar.
159753034,UHE SALTO SANTIAGO,-25.609362,-52.618404,,,Conferência geoespacial (Claude),2026-06-27,Barragem: Validado | Casa de força: Pendente de validação | Grau: Alto | Fase: Em operação — Etiqueta GEP 'Mirante do Vertedouro Usina Salto Santiago' confirma; vertedouros claramente visíveis no Rio Iguaçu. Casa de força integrada à barragem — a pinar.
219396422,UHE SALTO SANTIAGO,-25.609362,-52.618404,,,Conferência geoespacial (Claude),2026-06-27,Barragem: Validado | Casa de força: Pendente de validação | Grau: Alto | Fase: Em operação — Etiqueta GEP 'Mirante do Vertedouro Usina Salto Santiago' confirma; vertedouros claramente visíveis no Rio Iguaçu. Casa de força integrada à barragem — a pinar.
49477554,UHE SANTA CLARA,-25.645618,-51.956881,-25.666829,-51.967235,Conferência geoespacial (Claude),2026-06-27,"Barragem: Validado | Casa de força: Validado | Grau: Alto | Fase: Em operação — Dois pontos confirmados: barragem (estrutura de concreto cruzando o Rio Jordão, marcador no coroamento, etiqueta 'PCH Santa Clara') e casa de força ~2,5 km a jusante (etiqueta GEP 'Usina Hidrelétrica de Santa Clara'). Exemplo de casa de força deslocada da barragem."
74803466,UHE SANTA CLARA,-25.645618,-51.956881,-25.666829,-51.967235,Conferência geoespacial (Claude),2026-06-27,"Barragem: Validado | Casa de força: Validado | Grau: Alto | Fase: Em operação — Dois pontos confirmados: barragem (estrutura de concreto cruzando o Rio Jordão, marcador no coroamento, etiqueta 'PCH Santa Clara') e casa de força ~2,5 km a jusante (etiqueta GEP 'Usina Hidrelétrica de Santa Clara'). Exemplo de casa de força deslocada da barragem."
79370061,UHE SANTA CLARA,-25.645618,-51.956881,-25.666829,-51.967235,Conferência geoespacial (Claude),2026-06-27,"Barragem: Validado | Casa de força: Validado | Grau: Alto | Fase: Em operação — Dois pontos confirmados: barragem (estrutura de concreto cruzando o Rio Jordão, marcador no coroamento, etiqueta 'PCH Santa Clara') e casa de força ~2,5 km a jusante (etiqueta GEP 'Usina Hidrelétrica de Santa Clara'). Exemplo de casa de força deslocada da barragem."
176285303,UHE SANTA CLARA,-25.645618,-51.956881,-25.666829,-51.967235,Conferência geoespacial (Claude),2026-06-27,"Barragem: Validado | Casa de força: Validado | Grau: Alto | Fase: Em operação — Dois pontos confirmados: barragem (estrutura de concreto cruzando o Rio Jordão, marcador no coroamento, etiqueta 'PCH Santa Clara') e casa de força ~2,5 km a jusante (etiqueta GEP 'Usina Hidrelétrica de Santa Clara'). Exemplo de casa de força deslocada da barragem."
5,UHE TAQUARAÇU,-22.543669,-52.000249,,-52.000249,Conferência geoespacial (Claude),2026-06-27,Barragem: Validado | Casa de força: Pendente de validação | Grau: Alto | Fase: Em operação — UHE Taquaruçu: grande barragem + casa de força/pátio de transmissão (Paranapanema). Em operação. SIGA não casou (limite PR/SP).
119970792,UHE TIBAGI MONTANTE,-24.53417,-50.406385,,-50.406385,Conferência geoespacial (Claude),2026-06-27,Barragem: Validado | Casa de força: Validado | Grau: Alto | Fase: Em operação — Etiqueta GEP 'Usina Hidrelétrica Rio Tibagi' confirma. Barragem e casa de força claramente identificadas no Rio Tibagi; casa de força (prédio retangular) a oeste do eixo da barragem. Coordenada exata da casa de força a pinar (não fabricada).
138930491,UHE TIBAGI MONTANTE,-24.53417,-50.406385,,-50.406385,Conferência geoespacial (Claude),2026-06-27,Barragem: Validado | Casa de força: Validado | Grau: Alto | Fase: Em operação — Etiqueta GEP 'Usina Hidrelétrica Rio Tibagi' confirma. Barragem e casa de força claramente identificadas no Rio Tibagi; casa de força (prédio retangular) a oeste do eixo da barragem. Coordenada exata da casa de força a pinar (não fabricada).
157147439,UHE TIBAGI MONTANTE,-24.53417,-50.406385,,-50.406385,Conferência geoespacial (Claude),2026-06-27,Barragem: Validado | Casa de força: Validado | Grau: Alto | Fase: Em operação — Etiqueta GEP 'Usina Hidrelétrica Rio Tibagi' confirma. Barragem e casa de força claramente identificadas no Rio Tibagi; casa de força (prédio retangular) a oeste do eixo da barragem. Coordenada exata da casa de força a pinar (não fabricada).
159922413,UHE TIBAGI MONTANTE,-24.53417,-50.406385,,-50.406385,Conferência geoespacial (Claude),2026-06-27,Barragem: Validado | Casa de força: Validado | Grau: Alto | Fase: Em operação — Etiqueta GEP 'Usina Hidrelétrica Rio Tibagi' confirma. Barragem e casa de força claramente identificadas no Rio Tibagi; casa de força (prédio retangular) a oeste do eixo da barragem. Coordenada exata da casa de força a pinar (não fabricada).
20.462.636-7,UHE TIBAGI MONTANTE,-24.53417,-50.406385,,-50.406385,Conferência geoespacial (Claude),2026-06-27,Barragem: Validado | Casa de força: Validado | Grau: Alto | Fase: Em operação — Etiqueta GEP 'Usina Hidrelétrica Rio Tibagi' confirma. Barragem e casa de força claramente identificadas no Rio Tibagi; casa de força (prédio retangular) a oeste do eixo da barragem. Coordenada exata da casa de força a pinar (não fabricada).
235320568,UHE TIBAGI MONTANTE,-24.53417,-50.406385,,,Conferência geoespacial (Claude),2026-06-27,Barragem: Validado | Casa de força: Validado | Grau: Alto | Fase: Em operação — Etiqueta GEP 'Usina Hidrelétrica Rio Tibagi' confirma. Barragem e casa de força claramente identificadas no Rio Tibagi; casa de força (prédio retangular) a oeste do eixo da barragem. Coordenada exata da casa de força a pinar (não fabricada).
